Feature,Importance
Tp_Amp_II,5.753705640585503e-05
Tp_PeakTime_V5,5.668626770676536e-05
Tp_PeakTime_V6,5.594021677801438e-05
Rp_PeakTime_aVL,5.328659387396063e-05
Tp_Amp_V2,5.283821329677186e-05
Tp_Amp_V5,5.191230909054699e-05
Tp_Dur_V6,5.158239644788648e-05
is_missing_P_On_Global,5.090720341272905e-05
P-_Dur_aVF,5.011611133136835e-05
Rp_Dur_aVL,4.980694825162553e-05
P_Morph_V6,4.908826586775882e-05
is_missing_P_AxisFront_Global,4.8975083548211255e-05
Tp_Amp_V6,4.891533380046535e-05
Tp_PeakTime_V1,4.8266976872375094e-05
Tp_PeakTime_V4,4.787027915883145e-05
Rp_Dur_V3,4.736206803786082e-05
Tp_Dur_II,4.700137658270186e-05
Tp_PeakTime_V3,4.434270310991935e-05
Rp_Dur_II,4.424178248232466e-05
Tp_Dur_V4,4.337784822336609e-05
Tp_Dur_V1,4.2726569434344516e-05
Tp_Amp_V3,4.248957833311825e-05
Tp_PeakTime_V2,4.199021447041672e-05
Tp_PeakTime_aVR,4.1543177868718484e-05
P_Morph_V5,3.8219824920994694e-05
Pp_PeakTime_aVF,3.806518870662298e-05
Tp_Amp_V1,3.742399258890682e-05
Sp_PeakTime_aVF,3.697394988879101e-05
Sp_Dur_aVF,3.674827728694302e-05
Sp_Dur_III,3.6701521381774356e-05
Tp_PeakTime_II,3.6141687830203274e-05
Tp_Dur_V2,3.470649931972458e-05
Sp_PeakTime_V2,3.342518852748088e-05
Rp_PeakTime_V4,3.3210747321467705e-05
Pp_PeakTime_I,3.2337000666927165e-05
Tp_Dur_V3,3.1646602461010104e-05
Pp_Dur_I,3.1170885442891365e-05
Rp_PeakTime_V3,3.007205443467058e-05
P-_Dur_V4,2.9705708350139718e-05
P-_Dur_II,2.953570341594747e-05
Sp_Dur_V2,2.7778136972836696e-05
P-_Dur_I,2.640098006838419e-05
Sp_PeakTime_II,2.4698897518715845e-05
Rp_Dur_I,2.1228342569754702e-05
Sp_PeakTime_V4,2.12149631113708e-05
Pp_PeakTime_V4,2.062873027577401e-05
Rp_Dur_V4,2.010924345876181e-05
Rp_PeakTime_I,1.970789938733334e-05
Pp_Dur_V4,1.8708668555291915e-05
Sp_Dur_V3,1.826638408093022e-05
Sp_PeakTime_V3,1.7038198634339186e-05
Sp_Dur_II,1.603580211670426e-05
Sp_PeakTime_III,1.5989766767738796e-05
Sp_PeakTime_V5,1.5190192822230968e-05
Sp_PeakTime_V1,1.505128459535398e-05
P+_Dur_aVR,1.4614703234938062e-05
Rp_Dur_V5,1.4442007346453967e-05
Sp_Dur_aVL,1.2947666967788624e-05
Pp_PeakTime_II,1.231677398399165e-05
Sp_Dur_V4,1.1884468310361925e-05
Sp_Dur_V1,1.1125096625481978e-05
P-_Dur_V6,1.0718124995197903e-05
Sp_PeakTime_aVL,9.728112580692011e-06
Pp_Dur_II,9.726950457673762e-06
Pp_Dur_aVR,9.217012089136971e-06
Pp_PeakTime_V6,9.104525748513961e-06
Pp_PeakTime_V5,8.721447118655829e-06
P-_Dur_V5,7.4599735456834105e-06
Pp_Dur_V6,7.280208243879861e-06
Rp_PeakTime_V5,6.5561346926697895e-06
Sp_Dur_V5,5.675685856027009e-06
Rp_PeakTime_V6,5.617569656703687e-06
Sp_Dur_aVR,5.372046081405216e-06
Rp_Dur_V6,4.402227695061111e-06
Pp_PeakTime_aVR,3.222515525950274e-06
Pp_Dur_V5,2.183644680549112e-06
Sp_Dur_I,2.0896618078841954e-06
Sp_PeakTime_I,1.6840522772159126e-06
Sp_PeakTime_aVR,1.0125666723349722e-06
Sp_PeakTime_V6,5.310538190512155e-07
Sp_Dur_V6,0.0
